Index,Country Code,Series Code,Year,Value
300,AND,SPI.INDEX.PIL3,2021,38.65
301,AND,SPI.INDEX.PIL5,2021,15.0
302,AND,SPI.D4.1.1.POPU,2021,1.0
303,AND,SPI.D1.5.DT.TDS.DPPF.XP.ZS,2021,1.0
304,AND,SPI.D1.5.SAFE.MAN.WATER,2021,1.0
305,AND,SPI.D2.1.GDDS,2021,0.0
306,AND,SPI.D5.2.1.SNAU,2021,0.5
307,AGO,SPI.D4.1.2.AGRI,2021,1.0
308,AGO,SPI.D4.1.5.AGSVY,2021,0.0
309,AGO,SPI.D1.5.POV,2021,0.0
310,AGO,SPI.D1.5.CHLD.MORT,2021,1.0
311,AGO,SPI.D5.2.10.GSBP,2021,0.0
312,AGO,SPI.D4.1.3.BIZZ,2021,1.0
313,AGO,SPI.D4.1.8.BZSVY,2021,1.0
314,AGO,SPI.D5.2.7.CGOV,2021,0.0
315,AGO,SPI.D5.2.5.HOUS,2021,1.0
316,AGO,SPI.D5.2.3.CNIN,2021,1.0
317,AGO,SPI.D5.2.6.EMPL,2021,0.0
318,AGO,SPI.D5.2.8.FINA,2021,0.0
319,AGO,SPI.D5.2.9.MONY,2021,1.0
320,AGO,SPI.D5.2.4.CPIBY,2021,0.5
321,AGO,SPI.D4.2.3.CRVS,2021,0.0
322,AGO,SPI.DIM1.5.INDEX,2021,0.8
323,AGO,SPI.DIM2.1.INDEX,2021,0.5
324,AGO,SPI.DIM2.2.INDEX,2021,0.381
325,AGO,SPI.D2.2.Download.options,2021,0.379
326,AGO,SPI.D2.2.Machine.readable,2021,0.176
327,AGO,SPI.D2.2.Metadata.available,2021,0.49
328,AGO,SPI.D2.2.Non.proprietary,2021,0.862
329,AGO,SPI.D2.2.Terms.of.use,2021,0.0
330,AGO,SPI.DIM2.4.INDEX,2021,1.0
331,AGO,SPI.DIM3.1.INDEX,2021,0.6525
332,AGO,SPI.DIM3.2.INDEX,2021,0.7865
333,AGO,SPI.DIM3.3.INDEX,2021,0.7835
334,AGO,SPI.DIM3.4.INDEX,2021,0.606
335,AGO,SPI.DIM4.1.CEN.INDEX,2021,1.0
336,AGO,SPI.DIM4.1.SVY.INDEX,2021,0.668
337,AGO,SPI.DIM4.2.INDEX,2021,0.0
338,AGO,SPI.DIM4.3.INDEX,2021,0.262
339,AGO,SPI.DIM5.2.INDEX,2021,0.4
340,AGO,SPI.D4.3.GEO.first.admin.level,2021,0.262
341,AGO,SPI.D3.1.POV,2021,1.0
342,AGO,SPI.D3.10.NEQL,2021,0.875
343,AGO,SPI.D3.11.CITY,2021,1.0
344,AGO,SPI.D3.12.CNSP,2021,0.8
345,AGO,SPI.D3.13.CLMT,2021,0.667
346,AGO,SPI.D3.15.LAND,2021,0.9
347,AGO,SPI.D3.16.INST,2021,0.4
348,AGO,SPI.D3.17.PTNS,2021,0.812
349,AGO,SPI.D3.2.HNGR,2021,0.6
350,AGO,SPI.D3.3.HLTH,2021,0.64
351,AGO,SPI.D3.4.EDUC,2021,0.4
352,AGO,SPI.D3.5.GEND,2021,0.4
353,AGO,SPI.D3.6.WTRS,2021,0.875
354,AGO,SPI.D3.7.ENRG,2021,0.944
355,AGO,SPI.D3.8.WORK,2021,0.5
356,AGO,SPI.D3.9.INDY,2021,0.6
357,AGO,SPI.D4.1.7.HLTH,2021,0.67
358,AGO,SPI.D4.1.4.HOUS,2021,0.67
359,AGO,SPI.D1.5.LFP,2021,1.0
360,AGO,SPI.D4.1.6.LABR,2021,1.0
361,AGO,SPI.D2.4.NADA,2021,1.0
362,AGO,SPI.D5.2.2.NABY,2021,0.0
363,AGO,SPI.D2.2.Openness.subscore,2021,0.381
364,AGO,SPI.INDEX.PIL1,2021,80.0
365,AGO,SPI.INDEX.PIL2,2021,62.7
366,AGO,SPI.INDEX.PIL3,2021,71.33125
367,AGO,SPI.INDEX.PIL4,2021,48.25
368,AGO,SPI.INDEX.PIL5,2021,40.0
369,AGO,SPI.D4.1.1.POPU,2021,1.0
370,AGO,SPI.D1.5.DT.TDS.DPPF.XP.ZS,2021,1.0
371,AGO,SPI.D1.5.SAFE.MAN.WATER,2021,1.0
372,AGO,SPI.D2.1.GDDS,2021,0.5
373,AGO,SPI.INDEX,2021,60.45625
374,AGO,SPI.D5.2.1.SNAU,2021,0.5
375,ATG,SPI.D4.1.2.AGRI,2021,0.5
376,ATG,SPI.D4.1.5.AGSVY,2021,0.0
377,ATG,SPI.D1.5.POV,2021,0.0
378,ATG,SPI.D1.5.CHLD.MORT,2021,1.0
379,ATG,SPI.D5.2.10.GSBP,2021,0.0
380,ATG,SPI.D4.1.3.BIZZ,2021,1.0
381,ATG,SPI.D4.1.8.BZSVY,2021,0.0
382,ATG,SPI.D5.2.7.CGOV,2021,0.0
383,ATG,SPI.D5.2.5.HOUS,2021,1.0
384,ATG,SPI.D5.2.3.CNIN,2021,0.5
385,ATG,SPI.D5.2.6.EMPL,2021,0.0
386,ATG,SPI.D5.2.8.FINA,2021,0.0
387,ATG,SPI.D5.2.9.MONY,2021,1.0
388,ATG,SPI.D5.2.4.CPIBY,2021,0.5
389,ATG,SPI.D4.2.3.CRVS,2021,1.0
390,ATG,SPI.DIM1.5.INDEX,2021,0.6
391,ATG,SPI.DIM2.1.INDEX,2021,0.5
392,ATG,SPI.DIM2.2.INDEX,2021,0.366
393,ATG,SPI.D2.2.Download.options,2021,0.14
394,ATG,SPI.D2.2.Machine.readable,2021,0.274
395,ATG,SPI.D2.2.Metadata.available,2021,0.379
396,ATG,SPI.D2.2.Non.proprietary,2021,0.567
397,ATG,SPI.D2.2.Terms.of.use,2021,0.471
398,ATG,SPI.DIM2.4.INDEX,2021,0.0
399,ATG,SPI.DIM3.1.INDEX,2021,0.570666666666667
400,ATG,SPI.DIM3.2.INDEX,2021,0.720833333333333
401,ATG,SPI.DIM3.3.INDEX,2021,0.778
402,ATG,SPI.DIM3.4.INDEX,2021,0.5125
403,ATG,SPI.DIM4.1.CEN.INDEX,2021,0.833333333333333
404,ATG,SPI.DIM4.1.SVY.INDEX,2021,0.0
405,ATG,SPI.DIM4.2.INDEX,2021,1.0
406,ATG,SPI.DIM4.3.INDEX,2021,0.345
407,ATG,SPI.DIM5.1.INDEX,2021,0.0
408,ATG,SPI.DIM5.2.INDEX,2021,0.4
409,ATG,SPI.DIM5.5.INDEX,2021,1.0
410,ATG,SPI.D5.5.DIFI,2021,1.0
411,ATG,SPI.D4.3.GEO.first.admin.level,2021,0.345
412,ATG,SPI.D3.1.POV,2021,0.714
413,ATG,SPI.D3.10.NEQL,2021,0.625
414,ATG,SPI.D3.11.CITY,2021,0.8
415,ATG,SPI.D3.12.CNSP,2021,1.0
416,ATG,SPI.D3.13.CLMT,2021,0.667
417,ATG,SPI.D3.15.LAND,2021,0.889
418,ATG,SPI.D3.16.INST,2021,0.4
419,ATG,SPI.D3.17.PTNS,2021,0.625
420,ATG,SPI.D3.2.HNGR,2021,0.4
421,ATG,SPI.D3.3.HLTH,2021,0.76
422,ATG,SPI.D3.4.EDUC,2021,0.6
423,ATG,SPI.D3.5.GEND,2021,0.2
424,ATG,SPI.D3.6.WTRS,2021,0.75
425,ATG,SPI.D3.7.ENRG,2021,1.0
426,ATG,SPI.D3.8.WORK,2021,0.5
427,ATG,SPI.D3.9.INDY,2021,0.4
428,ATG,SPI.D4.1.7.HLTH,2021,0.0
429,ATG,SPI.D4.1.4.HOUS,2021,0.0
430,ATG,SPI.D1.5.LFP,2021,0.0
431,ATG,SPI.D4.1.6.LABR,2021,0.0
432,ATG,SPI.D5.1.DILG,2021,0.0
433,ATG,SPI.D2.4.NADA,2021,0.0
434,ATG,SPI.D5.2.2.NABY,2021,0.0
435,ATG,SPI.D2.2.Openness.subscore,2021,0.366
436,ATG,SPI.INDEX.PIL1,2021,60.0
437,ATG,SPI.INDEX.PIL2,2021,28.8666666666667
438,ATG,SPI.INDEX.PIL3,2021,64.5625
439,ATG,SPI.INDEX.PIL4,2021,54.4583333333333
440,ATG,SPI.INDEX.PIL5,2021,40.0
441,ATG,SPI.D4.1.1.POPU,2021,1.0
442,ATG,SPI.D1.5.DT.TDS.DPPF.XP.ZS,2021,1.0
443,ATG,SPI.D1.5.SAFE.MAN.WATER,2021,1.0
444,ATG,SPI.D2.1.GDDS,2021,0.5
445,ATG,SPI.INDEX,2021,49.5775
446,ATG,SPI.D5.2.1.SNAU,2021,1.0
447,ARG,SPI.D4.1.2.AGRI,2021,1.0
448,ARG,SPI.D4.1.5.AGSVY,2021,0.67
449,ARG,SPI.D1.5.POV,2021,1.0
450,ARG,SPI.D1.5.CHLD.MORT,2021,1.0
451,ARG,SPI.D5.2.10.GSBP,2021,1.0
452,ARG,SPI.D4.1.3.BIZZ,2021,1.0
453,ARG,SPI.D4.1.8.BZSVY,2021,0.0
454,ARG,SPI.D5.2.7.CGOV,2021,1.0
455,ARG,SPI.D5.2.5.HOUS,2021,1.0
456,ARG,SPI.D5.2.3.CNIN,2021,0.5
457,ARG,SPI.D5.2.6.EMPL,2021,1.0
458,ARG,SPI.D5.2.8.FINA,2021,0.0
459,ARG,SPI.D5.2.9.MONY,2021,0.0
460,ARG,SPI.D5.2.4.CPIBY,2021,0.5
461,ARG,SPI.D4.2.3.CRVS,2021,1.0
462,ARG,SPI.DIM1.5.INDEX,2021,0.9
463,ARG,SPI.DIM2.1.INDEX,2021,1.0
464,ARG,SPI.DIM2.2.INDEX,2021,0.424
465,ARG,SPI.D2.2.Download.options,2021,0.295
466,ARG,SPI.D2.2.Machine.readable,2021,0.817
467,ARG,SPI.D2.2.Metadata.available,2021,0.474
468,ARG,SPI.D2.2.Non.proprietary,2021,0.455
469,ARG,SPI.D2.2.Terms.of.use,2021,0.081
470,ARG,SPI.DIM2.4.INDEX,2021,1.0
471,ARG,SPI.DIM3.1.INDEX,2021,0.915833333333333
472,ARG,SPI.DIM3.2.INDEX,2021,0.904166666666667
473,ARG,SPI.DIM3.3.INDEX,2021,0.7835
474,ARG,SPI.DIM3.4.INDEX,2021,0.969
475,ARG,SPI.DIM4.1.CEN.INDEX,2021,0.833333333333333
476,ARG,SPI.DIM4.1.SVY.INDEX,2021,0.668
477,ARG,SPI.DIM4.2.INDEX,2021,1.0
478,ARG,SPI.DIM4.3.INDEX,2021,0.208
479,ARG,SPI.DIM5.1.INDEX,2021,0.0
480,ARG,SPI.DIM5.2.INDEX,2021,0.6
481,ARG,SPI.DIM5.5.INDEX,2021,0.0
482,ARG,SPI.D5.5.DIFI,2021,0.0
483,ARG,SPI.D4.3.GEO.first.admin.level,2021,0.208
484,ARG,SPI.D3.1.POV,2021,1.0
485,ARG,SPI.D3.10.NEQL,2021,0.75
486,ARG,SPI.D3.11.CITY,2021,0.8
487,ARG,SPI.D3.12.CNSP,2021,1.0
