Index,Country Code,Series Code,Year,Value
427,CRI,SH.HIV.INCD,2021,1000.0
428,CIV,SH.HIV.INCD,2021,7400.0
429,HRV,SH.HIV.INCD,2021,100.0
430,CUB,SH.HIV.INCD,2021,1900.0
431,CYP,SH.HIV.INCD,2021,100.0
432,CZE,SH.HIV.INCD,2021,200.0
433,DNK,SH.HIV.INCD,2021,100.0
434,DOM,SH.HIV.INCD,2021,3800.0
435,ECU,SH.HIV.INCD,2021,1800.0
436,EGY,SH.HIV.INCD,2021,4300.0
437,SLV,SH.HIV.INCD,2021,1000.0
438,GNQ,SH.HIV.INCD,2021,3600.0
439,ERI,SH.HIV.INCD,2021,200.0
440,EST,SH.HIV.INCD,2021,200.0
441,SWZ,SH.HIV.INCD,2021,4400.0
442,ETH,SH.HIV.INCD,2021,6500.0
443,FJI,SH.HIV.INCD,2021,500.0
444,FRA,SH.HIV.INCD,2021,5400.0
445,GAB,SH.HIV.INCD,2021,1700.0
446,GMB,SH.HIV.INCD,2021,1200.0
447,GEO,SH.HIV.INCD,2021,500.0
448,DEU,SH.HIV.INCD,2021,1700.0
449,GHA,SH.HIV.INCD,2021,14000.0
450,GRC,SH.HIV.INCD,2021,1000.0
451,GRD,SH.HIV.INCD,2021,100.0
452,GTM,SH.HIV.INCD,2021,1000.0
453,GIN,SH.HIV.INCD,2021,4600.0
454,GNB,SH.HIV.INCD,2021,1000.0
455,GUY,SH.HIV.INCD,2021,500.0
456,HTI,SH.HIV.INCD,2021,4900.0
457,HND,SH.HIV.INCD,2021,500.0
458,ISL,SH.HIV.INCD,2021,100.0
459,IDN,SH.HIV.INCD,2021,23000.0
460,IRN,SH.HIV.INCD,2021,2200.0
461,IRQ,SH.HIV.INCD,2021,1000.0
462,ITA,SH.HIV.INCD,2021,2000.0
463,JAM,SH.HIV.INCD,2021,1300.0
464,JOR,SH.HIV.INCD,2021,100.0
465,KEN,SH.HIV.INCD,2021,20000.0
466,KGZ,SH.HIV.INCD,2021,1000.0
467,LAO,SH.HIV.INCD,2021,1000.0
468,LVA,SH.HIV.INCD,2021,500.0
469,LSO,SH.HIV.INCD,2021,5100.0
470,LBR,SH.HIV.INCD,2021,1100.0
471,LTU,SH.HIV.INCD,2021,200.0
472,LUX,SH.HIV.INCD,2021,100.0
