Index,Country Code,Series Code,Year,Value
193,IRQ,FX.OWN.TOTL.FE.ZS,2021,14.89
194,IRL,FX.OWN.TOTL.FE.ZS,2021,99.53
195,ISR,FX.OWN.TOTL.FE.ZS,2021,91.93
196,ITA,FX.OWN.TOTL.FE.ZS,2021,97.09
197,JAM,FX.OWN.TOTL.FE.ZS,2021,71.55
198,JPN,FX.OWN.TOTL.FE.ZS,2021,98.84
199,JOR,FX.OWN.TOTL.FE.ZS,2021,34.06
200,KAZ,FX.OWN.TOTL.FE.ZS,2021,83.63
201,KEN,FX.OWN.TOTL.FE.ZS,2021,75.36
202,KOR,FX.OWN.TOTL.FE.ZS,2021,98.68
203,XKX,FX.OWN.TOTL.FE.ZS,2021,47.39
204,KGZ,FX.OWN.TOTL.FE.ZS,2021,43.76
205,LAO,FX.OWN.TOTL.FE.ZS,2021,37.85
206,LVA,FX.OWN.TOTL.FE.ZS,2021,97.55
207,LBN,FX.OWN.TOTL.FE.ZS,2021,16.59
208,LBR,FX.OWN.TOTL.FE.ZS,2021,44.2
209,LTU,FX.OWN.TOTL.FE.ZS,2021,90.38
210,MWI,FX.OWN.TOTL.FE.ZS,2021,38.14
211,MYS,FX.OWN.TOTL.FE.ZS,2021,87.51
212,MLI,FX.OWN.TOTL.FE.ZS,2021,41.21
213,MLT,FX.OWN.TOTL.FE.ZS,2021,95.33
214,MUS,FX.OWN.TOTL.FE.ZS,2021,89.4
215,MDA,FX.OWN.TOTL.FE.ZS,2021,62.92
216,MNG,FX.OWN.TOTL.FE.ZS,2021,98.97
217,MAR,FX.OWN.TOTL.FE.ZS,2021,32.7
218,MOZ,FX.OWN.TOTL.FE.ZS,2021,38.69
219,MMR,FX.OWN.TOTL.FE.ZS,2021,46.15
220,NAM,FX.OWN.TOTL.FE.ZS,2021,69.31
221,NPL,FX.OWN.TOTL.FE.ZS,2021,49.9
222,NLD,FX.OWN.TOTL.FE.ZS,2021,99.47
223,NZL,FX.OWN.TOTL.FE.ZS,2021,99.24
224,NIC,FX.OWN.TOTL.FE.ZS,2021,21.57
225,NGA,FX.OWN.TOTL.FE.ZS,2021,34.96
226,MKD,FX.OWN.TOTL.FE.ZS,2021,79.91
227,NOR,FX.OWN.TOTL.FE.ZS,2021,100.0
228,PAK,FX.OWN.TOTL.FE.ZS,2021,13.48
229,PAN,FX.OWN.TOTL.FE.ZS,2021,43.11
230,PRY,FX.OWN.TOTL.FE.ZS,2021,55.35
231,PER,FX.OWN.TOTL.FE.ZS,2021,53.03
232,PHL,FX.OWN.TOTL.FE.ZS,2021,47.42
233,POL,FX.OWN.TOTL.FE.ZS,2021,95.69
234,PRT,FX.OWN.TOTL.FE.ZS,2021,90.18
235,ROU,FX.OWN.TOTL.FE.ZS,2021,65.74
236,RUS,FX.OWN.TOTL.FE.ZS,2021,90.11
237,SAU,FX.OWN.TOTL.FE.ZS,2021,63.49
238,SEN,FX.OWN.TOTL.FE.ZS,2021,50.3
239,SRB,FX.OWN.TOTL.FE.ZS,2021,89.83
240,SLE,FX.OWN.TOTL.FE.ZS,2021,24.76
241,SGP,FX.OWN.TOTL.FE.ZS,2021,96.87
242,SVK,FX.OWN.TOTL.FE.ZS,2021,94.01
243,SVN,FX.OWN.TOTL.FE.ZS,2021,98.15
244,ZAF,FX.OWN.TOTL.FE.ZS,2021,86.18
245,SSD,FX.OWN.TOTL.FE.ZS,2021,4.19
246,ESP,FX.OWN.TOTL.FE.ZS,2021,97.49
247,LKA,FX.OWN.TOTL.FE.ZS,2021,89.28
248,SWE,FX.OWN.TOTL.FE.ZS,2021,100.0
249,CHE,FX.OWN.TOTL.FE.ZS,2021,99.02
250,TJK,FX.OWN.TOTL.FE.ZS,2021,39.41
251,TZA,FX.OWN.TOTL.FE.ZS,2021,46.03
252,THA,FX.OWN.TOTL.FE.ZS,2021,92.7
253,TGO,FX.OWN.TOTL.FE.ZS,2021,44.3
254,TUN,FX.OWN.TOTL.FE.ZS,2021,28.75
255,TUR,FX.OWN.TOTL.FE.ZS,2021,62.55
256,UGA,FX.OWN.TOTL.FE.ZS,2021,65.06
257,UKR,FX.OWN.TOTL.FE.ZS,2021,80.69
258,ARE,FX.OWN.TOTL.FE.ZS,2021,86.68
259,GBR,FX.OWN.TOTL.FE.ZS,2021,99.91
260,USA,FX.OWN.TOTL.FE.ZS,2021,96.79
261,URY,FX.OWN.TOTL.FE.ZS,2021,75.73
262,UZB,FX.OWN.TOTL.FE.ZS,2021,38.82
263,VEN,FX.OWN.TOTL.FE.ZS,2021,79.67
264,PSE,FX.OWN.TOTL.FE.ZS,2021,25.93
265,ZMB,FX.OWN.TOTL.FE.ZS,2021,44.98
266,ZWE,FX.OWN.TOTL.FE.ZS,2021,53.98
267,ARB,FX.OWN.TOTL.FE.ZS,2021,31.26
268,EAS,FX.OWN.TOTL.FE.ZS,2021,81.38
269,EAP,FX.OWN.TOTL.FE.ZS,2021,78.97
270,EMU,FX.OWN.TOTL.FE.ZS,2021,98.31
271,ECS,FX.OWN.TOTL.FE.ZS,2021,88.02
272,ECA,FX.OWN.TOTL.FE.ZS,2021,74.86
273,HIC,FX.OWN.TOTL.FE.ZS,2021,96.72
274,LCN,FX.OWN.TOTL.FE.ZS,2021,70.14
275,LAC,FX.OWN.TOTL.FE.ZS,2021,69.32
276,LMY,FX.OWN.TOTL.FE.ZS,2021,68.47
277,LIC,FX.OWN.TOTL.FE.ZS,2021,34.5
278,LMC,FX.OWN.TOTL.FE.ZS,2021,59.23
279,MEA,FX.OWN.TOTL.FE.ZS,2021,45.55
280,MNA,FX.OWN.TOTL.FE.ZS,2021,41.69
281,MIC,FX.OWN.TOTL.FE.ZS,2021,69.57
282,NAC,FX.OWN.TOTL.FE.ZS,2021,97.08
283,OED,FX.OWN.TOTL.FE.ZS,2021,97.68
284,SAS,FX.OWN.TOTL.FE.ZS,2021,65.83
285,SSF,FX.OWN.TOTL.FE.ZS,2021,49.04
286,SSA,FX.OWN.TOTL.FE.ZS,2021,49.04
287,UMC,FX.OWN.TOTL.FE.ZS,2021,82.26
288,WLD,FX.OWN.TOTL.FE.ZS,2021,73.99
289,AFG,FX.OWN.TOTL.MA.ZS,2021,14.79
290,ALB,FX.OWN.TOTL.MA.ZS,2021,42.59
291,DZA,FX.OWN.TOTL.MA.ZS,2021,56.83
