Index,Country Code,Series Code,Year,Value
373,NGA,SG.LAW.INDX,2021,66.25
374,MKD,SG.LAW.INDX,2021,85.0
375,NOR,SG.LAW.INDX,2021,96.875
376,OMN,SG.LAW.INDX,2021,35.625
377,PAK,SG.LAW.INDX,2021,55.625
378,PLW,SG.LAW.INDX,2021,56.25
379,PAN,SG.LAW.INDX,2021,79.375
380,PNG,SG.LAW.INDX,2021,60.0
381,PRY,SG.LAW.INDX,2021,94.375
382,PER,SG.LAW.INDX,2021,95.0
383,PHL,SG.LAW.INDX,2021,78.75
384,POL,SG.LAW.INDX,2021,93.75
385,PRT,SG.LAW.INDX,2021,100.0
386,PRI,SG.LAW.INDX,2021,83.75
387,QAT,SG.LAW.INDX,2021,29.375
388,ROU,SG.LAW.INDX,2021,90.625
389,RUS,SG.LAW.INDX,2021,73.125
390,RWA,SG.LAW.INDX,2021,83.75
391,WSM,SG.LAW.INDX,2021,75.0
392,SMR,SG.LAW.INDX,2021,80.0
393,STP,SG.LAW.INDX,2021,83.125
394,SAU,SG.LAW.INDX,2021,80.0
395,SEN,SG.LAW.INDX,2021,66.875
396,SRB,SG.LAW.INDX,2021,93.75
397,SYC,SG.LAW.INDX,2021,76.25
398,SLE,SG.LAW.INDX,2021,72.5
399,SGP,SG.LAW.INDX,2021,82.5
400,SVK,SG.LAW.INDX,2021,85.0
401,SVN,SG.LAW.INDX,2021,96.875
402,SLB,SG.LAW.INDX,2021,56.875
403,SOM,SG.LAW.INDX,2021,46.875
404,ZAF,SG.LAW.INDX,2021,88.125
405,SSD,SG.LAW.INDX,2021,67.5
406,ESP,SG.LAW.INDX,2021,100.0
407,LKA,SG.LAW.INDX,2021,63.125
408,KNA,SG.LAW.INDX,2021,71.25
409,LCA,SG.LAW.INDX,2021,83.75
410,VCT,SG.LAW.INDX,2021,68.125
411,SDN,SG.LAW.INDX,2021,32.5
412,SUR,SG.LAW.INDX,2021,70.625
413,SWE,SG.LAW.INDX,2021,100.0
414,CHE,SG.LAW.INDX,2021,88.125
415,SYR,SG.LAW.INDX,2021,40.0
416,TJK,SG.LAW.INDX,2021,78.75
417,TZA,SG.LAW.INDX,2021,81.25
418,THA,SG.LAW.INDX,2021,78.125
419,TLS,SG.LAW.INDX,2021,86.25
420,TGO,SG.LAW.INDX,2021,81.875
421,TON,SG.LAW.INDX,2021,58.75
422,TTO,SG.LAW.INDX,2021,75.0
423,TUN,SG.LAW.INDX,2021,64.375
424,TUR,SG.LAW.INDX,2021,82.5
425,UGA,SG.LAW.INDX,2021,73.125
426,UKR,SG.LAW.INDX,2021,85.0
427,ARE,SG.LAW.INDX,2021,82.5
428,GBR,SG.LAW.INDX,2021,97.5
429,USA,SG.LAW.INDX,2021,91.25
430,URY,SG.LAW.INDX,2021,88.75
431,UZB,SG.LAW.INDX,2021,70.625
432,VUT,SG.LAW.INDX,2021,55.625
433,VEN,SG.LAW.INDX,2021,85.0
434,VNM,SG.LAW.INDX,2021,88.125
435,PSE,SG.LAW.INDX,2021,26.25
436,YEM,SG.LAW.INDX,2021,26.875
437,ZMB,SG.LAW.INDX,2021,81.25
438,ZWE,SG.LAW.INDX,2021,86.875
439,EAS,SG.LAW.INDX,2021,71.95
440,ECS,SG.LAW.INDX,2021,84.1304347826087
441,HIC,SG.LAW.INDX,2021,86.864406779661
442,LCN,SG.LAW.INDX,2021,80.41015625
443,LIC,SG.LAW.INDX,2021,65.375
444,LMC,SG.LAW.INDX,2021,70.3703703703704
445,MEA,SG.LAW.INDX,2021,53.1875
446,NAC,SG.LAW.INDX,2021,95.625
447,SAS,SG.LAW.INDX,2021,63.75
448,SSF,SG.LAW.INDX,2021,71.5755208333333
449,UMC,SG.LAW.INDX,2021,76.6911764705882
450,WLD,SG.LAW.INDX,2021,76.6085526315789
451,FJI,SG.DMK.SRCR.FN.ZS,2021,61.6
452,IND,SG.DMK.SRCR.FN.ZS,2021,65.6
453,MDG,SG.DMK.SRCR.FN.ZS,2021,72.0
454,MRT,SG.DMK.SRCR.FN.ZS,2021,25.3
455,BFA,SG.DMK.ALLD.FN.ZS,2021,15.9
456,CIV,SG.DMK.ALLD.FN.ZS,2021,31.5
