CountryShortName,Year,IndicatorName,Value
Philippines,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",31222576764.6256
Philippines,2021.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",26094940366.4327
Philippines,2022.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",26870946566.1792
Philippines,2023.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",32495880636.8311
Philippines,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",1656609834.15945
Philippines,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",1578633716.31029
Philippines,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",2148938105.72398
Philippines,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",30779906300.8864
Philippines,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",33202851608.6202
Philippines,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",36646608139.1015
Philippines,2021.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",32795284125.8715
Philippines,2022.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",35681731371.9162
Philippines,2023.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",39062296126.8522
Philippines,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",3871635.6757984
Philippines,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",3871636.07903842
Philippines,2021.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",3871635.6757984
Philippines,2022.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",3871636.07903842
Philippines,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",2562098431.36857
Philippines,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",3720690089.87331
Philippines,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",3727456245.05168
Philippines,2021.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",2562098431.36857
Philippines,2022.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",3720690089.87331
Philippines,2023.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",3727456245.05168
Philippines,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",2462412288.1304
Philippines,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",2624250731.81382
Philippines,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",3276433077.7366
Philippines,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",58635119570.6508
Philippines,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",62760059147.8036
Philippines,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",71596641148.7788
Philippines,2021.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",61097531858.7812
Philippines,2022.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",65384309879.6174
Philippines,2023.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",74873074226.5154
Philippines,2021.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",9064164.72745034
Philippines,2022.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",35633185.048802
Philippines,2023.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",6694025.20963021
Philippines,2023.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",145914655.259822
Philippines,2021.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",358767990.825583
Philippines,2022.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",900246046.985752
Philippines,2023.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",266749882.026683
Philippines,2021.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",367832155.553033
Philippines,2022.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",935879232.034554
Philippines,2023.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",419358562.496135
"El Salvador",2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",12087628494.0649
"El Salvador",2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",13051657545.7214
"El Salvador",2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",9259401391.74883
"El Salvador",2021.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",11472860275.0
"El Salvador",2022.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",11747013945.0
"El Salvador",2023.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",11984198975.6725
"El Salvador",2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",12087628494.0649
"El Salvador",2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",13051657545.7214
"El Salvador",2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",9259401391.74883
"El Salvador",2021.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",23560488769.0649
"El Salvador",2022.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",24798671490.7214
"El Salvador",2023.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",21243601246.4607
"El Salvador",2021.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",11472860275.0
"El Salvador",2022.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",11747013945.0
"El Salvador",2023.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",11984200460.6725
"El Salvador",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",0.0
"El Salvador",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",0.0
"El Salvador",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",0.0
"El Salvador",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",0.0
"El Salvador",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",0.0
"El Salvador",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",0.0
"El Salvador",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",258672424.03165
"El Salvador",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",243894466.75756
"El Salvador",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",113910003.70943
"El Salvador",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",9485279824.84675
"El Salvador",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",9646898086.41797
"El Salvador",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",9590722807.59286
"El Salvador",2021.0,"Gross PSD, Total, All maturities, Debt Securities, Market value, US$",85795052.8002749
"El Salvador",2022.0,"Gross PSD, Total, All maturities, Debt Securities, Market value, US$",54069965.2733555
"El Salvador",2023.0,"Gross PSD, Total, All maturities, Debt Securities, Market value, US$",68786050.7487994
"El Salvador",2021.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",12201842848.8784
"El Salvador",2022.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",12405762528.1755
"El Salvador",2023.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",12369665211.3023
"El Salvador",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",34309404.2437785
"El Salvador",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
"El Salvador",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
"El Salvador",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",5673396710.66938
"El Salvador",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",6005793810.01258
"El Salvador",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",1546159149.34634
"El Salvador",2021.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",5707706114.91316
"El Salvador",2022.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",6005793810.01258
"El Salvador",2023.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",6184636597.38535
"El Salvador",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",468954688.378504
"El Salvador",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",1336506732.62016
"El Salvador",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",809806283.819411
"El Salvador",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",5140788968.34482
"El Salvador",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",5035572429.71436
"El Salvador",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",6509253040.12557
"El Salvador",2021.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",5650939805.27333
"El Salvador",2022.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",6387115152.53333
"El Salvador",2023.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",7327776885.81209
"El Salvador",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
"El Salvador",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
"El Salvador",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
"El Salvador",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",0.0
"El Salvador",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",0.0
"El Salvador",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",0.0
"El Salvador",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",0.0
"El Salvador",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",0.0
"El Salvador",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",0.0
"El Salvador",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",761936516.653932
"El Salvador",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",1580401199.37772
"El Salvador",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",923716287.528841
"El Salvador",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",20299465503.861
"El Salvador",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",20688264326.1449
"El Salvador",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",17646134997.0648
"El Salvador",2021.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",21061402020.5149
"El Salvador",2022.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",22268665525.5226
"El Salvador",2023.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",18569851284.5936
"El Salvador",2021.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",0.0
"El Salvador",2022.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",0.0
"El Salvador",2023.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",0.0
"El Salvador",2021.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",2457890600.0
"El Salvador",2022.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",2514969975.0
"El Salvador",2023.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",2665032400.0
"El Salvador",2021.0,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
"El Salvador",2022.0,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
"El Salvador",2023.0,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
"El Salvador",2021.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",41196148.55
"El Salvador",2022.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",15035990.1988113
"El Salvador",2023.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",8717561.86710295
"El Salvador",2021.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",0.0
"El Salvador",2022.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",0.0
"El Salvador",2023.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",0.0
"El Salvador",2021.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",2499086748.55
"El Salvador",2022.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",2530005965.19881
"El Salvador",2023.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",2673749961.86711
"Slovak Republic",2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",38536006692.3405
"Slovak Republic",2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",38631512074.1395
"Slovak Republic",2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",41254675007.1611
"Slovak Republic",2021.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",2266100727.95
"Slovak Republic",2022.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",980286154.125
"Slovak Republic",2023.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",490586512.075
"Slovak Republic",2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",73231374246.0144
"Slovak Republic",2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",71604115333.9113
"Slovak Republic",2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",82550725675.7731
"Slovak Republic",2021.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",75497474973.9644
"Slovak Republic",2022.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",72584401488.0363
"Slovak Republic",2023.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",83041312187.8481
"Slovak Republic",2021.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",36961468281.624
"Slovak Republic",2022.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",33952889413.8164
"Slovak Republic",2023.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",41883560643.1745
"Slovak Republic",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",0.0
"Slovak Republic",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",0.0
"Slovak Republic",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",0.0
"Slovak Republic",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",0.0
"Slovak Republic",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",0.0
"Slovak Republic",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",0.0
"Slovak Republic",2021.0,"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",1288930645.375
"Slovak Republic",2022.0,"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",848035801.875
"Slovak Republic",2023.0,"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",109530523.3
"Slovak Republic",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",1245887355.325
"Slovak Republic",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",4032115116.475
"Slovak Republic",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",3737908459.175
"Slovak Republic",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",57550327876.2808
"Slovak Republic",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",53105768323.3683
"Slovak Republic",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",61634950119.7304
"Slovak Republic",2021.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",58976524626.6058
"Slovak Republic",2022.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",57137883439.8433
"Slovak Republic",2023.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",65372858578.9054
"Slovak Republic",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
"Slovak Republic",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
"Slovak Republic",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
"Slovak Republic",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",36627318.54406
"Slovak Republic",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",36290442.7706195
"Slovak Republic",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",46484590.0356695
"Slovak Republic",2021.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",36627318.54406
"Slovak Republic",2022.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",36290442.7706195
"Slovak Republic",2023.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",46484590.0356695
"Slovak Republic",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",396838408.275
"Slovak Republic",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",296155120.625
"Slovak Republic",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",342377113.4
"Slovak Republic",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",8432780241.86066
"Slovak Republic",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",7324892326.7431
"Slovak Republic",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",8136884267.90876
"Slovak Republic",2021.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",9111568602.16066
"Slovak Republic",2022.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",7886791412.2431
"Slovak Republic",2023.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",8838130193.63376
"Slovak Republic",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
"Slovak Republic",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
"Slovak Republic",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
"Slovak Republic",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",538304879.625
"Slovak Republic",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",393563866.25
"Slovak Republic",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",346647243.775
"Slovak Republic",2021.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",6083823781.2789
"Slovak Republic",2022.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",6675400391.30427
"Slovak Republic",2023.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",8674308301.97321
"Slovak Republic",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",0.0
"Slovak Republic",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",0.0
"Slovak Republic",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",0.0
"Slovak Republic",2021.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",0.0
"Slovak Republic",2022.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",0.0
"Slovak Republic",2023.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",0.0
"Slovak Republic",2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",1642725763.6
"Slovak Republic",2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",4328270237.1
"Slovak Republic",2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",4080285572.575
"Slovak Republic",2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",66558040316.3105
"Slovak Republic",2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",60860514959.132
"Slovak Republic",2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",70164966221.4499
"Slovak Republic",2021.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",68200766079.9105
"Slovak Republic",2022.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",65188785196.232
"Slovak Republic",2023.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",74245251794.0249
"Slovak Republic",2021.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",1288930645.375
"Slovak Republic",2022.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",848035801.875
"Slovak Republic",2023.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",109530523.3
"Slovak Republic",2021.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",180309395.0
"Slovak Republic",2022.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",0.0
"Slovak Republic",2023.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",0.0
"Slovak Republic",2021.0,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
"Slovak Republic",2022.0,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
"Slovak Republic",2023.0,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
"Slovak Republic",2021.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",281949952.025
"Slovak Republic",2022.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",265743964.875
"Slovak Republic",2023.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",358868812.325
"Slovak Republic",2021.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",5545518901.6539
"Slovak Republic",2022.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",6281836525.05427
"Slovak Republic",2023.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",8327661058.19821
"Slovak Republic",2021.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",7296708894.0539
"Slovak Republic",2022.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",7395616291.80427
"Slovak Republic",2023.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",8796060393.82321
Thailand,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",285065401442.022
Thailand,2023.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",4709909384.7846
Thailand,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",308279212174.327
Thailand,2023.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",16459433598.1513
Thailand,2023.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",27923720186.4034
Thailand,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",22576944851.9923
Thailand,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",255701785628.58
Thailand,2023.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",294202071508.512
Thailand,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",2453797006.05441
Thailand,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",15797160486.1779
Thailand,2023.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",18787050062.4442
Thailand,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",25030741858.0467
Thailand,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",271498946114.758
Thailand,2023.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",296529687972.805
Thailand,2023.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",15923341027.9393
Thailand,2023.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",536092570.211958
Thailand,2023.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",16459433598.1513
Uganda,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",11511314851.4628
Uganda,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",12908124590.3195
Uganda,2022.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",13792298549.1904
